time,RAD_2FIC6260_M,RAD_2SIC6853_M,RAD_2SP_HIC_ONP:2HCV6962.OUT,RAD_2SP_WATT_ONP:EIC6854AUTO.RO03,RAD_2EIC6854_M
2017-08-29 14:00:00,2712.293966,16.62714958,59,35.35573975,322.1160085
2017-08-29 15:00:00,2676.612874,16.62714958,59,35.87168539,322.116052
2017-08-29 16:00:00,2641.022196,16.62714958,58.94291666,36.21116324,320.5572828
2017-08-29 17:00:00,2439.521281,16.62714958,58.67250001,36.79999869,306.7077613
2017-08-29 18:00:00,2538.598938,16.62714958,58,38.97463396,338.2685193
2017-08-29 19:00:00,2602.089132,16.62714958,58,34.49972519,307.0571529
2017-08-29 20:00:00,2623.871602,16.62714958,58,33.99379444,304.8927305
2017-08-29 21:00:00,2134.569458,16.62714958,55.92875001,33.50048611,217.8870303
2017-08-29 22:00:00,2614.939575,16.62714958,57.40458334,32.51235152,282.0505008
2017-08-29 23:00:00,2125.210535,16.62714958,48.40583333,29.22977548,257.3104067
2017-08-30 00:00:00,1153.372549,16.62714958,23.60583334,9.791149016,89.9339455
2017-08-30 01:00:00,2229.42806,16.62714958,56.03333333,46.16904535,329.4624736
2017-08-30 02:00:00,2555.895284,16.62714958,57,40.50060914,325.4538582
2017-08-30 03:00:00,2644.318156,16.62714958,58.4125,38.48677913,331.5283363
2017-08-30 04:00:00,2574.00828,16.62714958,56.12999999,36.82022835,312.5471745
2017-08-30 05:00:00,2575.017517,16.62714958,55,37.6622084,320.1940483
2017-08-30 06:00:00,2612.836568,16.62714958,55,36.9524538,318.3157883
2017-08-30 07:00:00,2556.715963,16.62714958,56.36666667,37.56310696,319.1689543
2017-08-30 08:00:00,2601.178507,16.62714958,59.42916667,35.49497747,309.9524014
2017-08-30 09:00:00,2501.770142,16.62714958,58.4625,38.34830077,322.2529541
2017-08-30 10:00:00,2589.144552,16.62714958,60,38.32529074,332.9594563
2017-08-30 11:00:00,2559.268087,16.62714958,60,37.29434057,320.8922763
2017-08-30 12:00:00,2583.70518,16.62714958,60,38.01209167,329.7219405
2017-08-30 13:00:00,2500.676615,16.62714958,58.1875,37.86871399,318.0838511
2017-08-30 14:00:00,2211.814168,16.62714958,54,41.7147819,309.1160131
2017-08-30 15:00:00,1464.520969,16.62714958,37.20833333,30.51623308,177.3915772
2017-08-30 16:00:00,2386.32314,16.62714958,54.26916668,43.77259672,327.9252728
2017-08-30 17:00:00,2476.655924,16.62714958,55.67083333,41.05758328,328.3520451
2017-08-30 18:00:00,2529.899231,16.62714958,58,38.49745766,320.4967519
2017-08-30 19:00:00,2515.8632,16.62714958,57.11499999,38.86923761,322.5027159
2017-08-30 20:00:00,2575.114278,16.62714958,56.56958334,37.98934949,319.9467013
2017-08-30 21:00:00,2469.951558,16.62714958,57.02916667,38.18854232,296.1295993
2017-08-30 22:00:00,1886.934516,16.62714958,42.88374999,20.55188395,170.4594387
2017-08-30 23:00:00,2693.576701,16.62714958,57.60041666,35.01006532,305.887243
2017-08-31 00:00:00,1950.883959,16.62714958,51.31041667,27.88261103,206.8505739
2017-08-31 01:00:00,2625.707947,16.62714958,56.92124999,28.58256617,241.1925279
2017-08-31 02:00:00,2462.559774,16.62714958,57.69916666,30.69309198,247.013714
2017-08-31 03:00:00,2525.30837,16.62714958,55.625,41.42640584,339.695057
2017-08-31 04:00:00,1493.007474,16.62714958,38.84375,24.34910874,161.6691261
2017-08-31 05:00:00,2434.715576,16.62714958,56.32708333,44.02979937,322.4699838
2017-08-31 06:00:00,2494.972616,16.62714958,60,39.51054354,325.1468018
2017-08-31 07:00:00,2610.71108,16.62714958,60,37.43106713,322.28021
2017-08-31 08:00:00,1824.628988,16.62714958,43.14791667,39.7465065,244.0817108
2017-08-31 09:00:00,213.2950305,0.46027118,0,0.333309412,2.021831517
2017-08-31 10:00:00,1561.206557,10.80877856,30.68924548,15.69516741,135.9549198
2017-08-31 11:00:00,1505.34217,16.65117264,39.25625,20.36239969,137.2781958
2017-08-31 12:00:00,2463.479126,16.65117264,53.00416667,35.29077598,279.3869022
2017-08-31 13:00:00,2700.06838,16.65117264,58.14375,37.31712724,322.4585077
2017-08-31 14:00:00,2496.963786,16.65117264,55.1125,39.18340615,316.3023019
2017-08-31 15:00:00,2533.529277,16.65117264,55,38.38808711,314.4617849
2017-08-31 16:00:00,2535.794902,16.65117264,56.15166667,38.62474605,316.8619741
2017-08-31 17:00:00,2659.724386,16.65117264,57,36.46588333,314.0339528
2017-08-31 18:00:00,1488.14053,9.42635228,31.42125,18.08884495,164.5033951
2017-08-31 19:00:00,212.5691669,0.253956011,0,0,0.416418612
2017-08-31 20:00:00,212.8268093,0.207196931,0,0,0.416418612
2017-08-31 21:00:00,213.0056323,0.160437851,0,0,0.416418612
2017-08-31 22:00:00,212.9727884,0.113678771,0,0,0.416418612
2017-08-31 23:00:00,212.7802531,0.066919691,0,0,0.416418612
2017-09-01 00:00:00,802.3344402,4.213982735,12.52083333,3.771765755,34.37452604
2017-09-01 01:00:00,2550.359945,16.63886833,55,27.27810007,225.4481872
2017-09-01 02:00:00,2654.381144,16.63886833,56.6875,31.09505978,281.4332473
2017-09-01 03:00:00,2660.449341,16.63886833,58,27.23045609,265.6211644
2017-09-01 04:00:00,2652.803813,16.63886833,56.59708333,29.13776004,267.2678313
2017-09-01 05:00:00,2637.220174,16.63886833,57,30.5979923,285.8303289
2017-09-01 06:00:00,2188.016907,13.82313611,48.99625,22.83978169,223.5188972
2017-09-01 07:00:00,212.7908379,0.000809171,0,0,0.371800423
2017-09-01 08:00:00,213.0442763,0.002030816,0,0,0.371800423
2017-09-01 09:00:00,213.2314317,0.003252462,0,0,0.371800423
2017-09-01 10:00:00,212.8728977,0.004474108,0,0,0.371800423
2017-09-01 11:00:00,212.7133687,0.005695754,0,0,0.371800423
2017-09-01 12:00:00,1189.679064,6.708402226,19.17107689,12.54145296,107.9438241
2017-09-01 13:00:00,2592.168681,16.64472771,54.12875001,36.18368767,314.2444777
2017-09-01 14:00:00,2673.569458,16.64472771,54.57749999,35.27365363,317.3003272
2017-09-01 15:00:00,2692.674683,16.64472771,56.7625,34.9251505,315.6349592
2017-09-01 16:00:00,2697.992086,16.64472771,58,35.66683344,323.1629999
2017-09-01 17:00:00,2655.851664,16.64472771,58,35.23068125,314.3874064
2017-09-01 18:00:00,571.4888977,3.53434873,10.58500001,5.337829272,55.98905266
2017-09-01 19:00:00,212.1497192,0.334036317,0,0,0.419206977
2017-09-01 20:00:00,212.4399616,0.216801275,0,0,0.419206977
2017-09-01 21:00:00,212.5492044,0.099566233,0,0,0.419206977
2017-09-01 22:00:00,1845.489366,11.47652969,32.44791667,22.98284569,173.1553125
2017-09-01 23:00:00,2739.711121,16.61601639,56.46833334,35.17893198,320.6178365
2017-09-02 00:00:00,2730.979838,16.61601639,57,34.0237292,311.7488464
2017-09-02 01:00:00,2714.485555,16.61601639,57,34.35942953,313.3792434
2017-09-02 02:00:00,2696.047139,16.61601639,57,34.58697471,313.1701183
2017-09-02 03:00:00,2705.273438,16.61601639,57,34.68498626,315.0949053
2017-09-02 04:00:00,1610.324917,9.979934197,35.22125,19.4628582,186.4327266
2017-09-02 05:00:00,213.8604497,0.000552345,0,0,0.37451908
2017-09-02 06:00:00,213.7279697,0.00117093,0,0,0.37451908
2017-09-02 07:00:00,213.8266195,0.001789515,0,0,0.37451908
2017-09-02 08:00:00,1725.026279,9.963235914,31.71875,15.99201184,141.1315573
2017-09-02 09:00:00,2680.75828,16.64296913,56.2375,36.90930635,332.4814627
2017-09-02 10:00:00,2691.328145,16.64296913,56.64750001,36.83330671,332.8098028
2017-09-02 11:00:00,2599.085496,16.64296913,56.12708333,37.2659787,325.3795666
2017-09-02 12:00:00,2647.074931,16.64296913,55.26666667,37.06698356,326.5833759
2017-09-02 13:00:00,425.7075197,1.708898121,7.219426233,2.944051476,33.55673167
2017-09-02 14:00:00,212.6694303,0.103995947,0.321445558,0,0.374804586
2017-09-02 15:00:00,212.9653998,0.055597601,0.154799518,0,0.374804586
2017-09-02 16:00:00,1042.659424,5.766148453,20.43448996,10.68354179,83.06940544
2017-09-02 17:00:00,2532.280009,16.62890625,55,36.28939499,302.8365725
2017-09-02 18:00:00,2596.413879,16.62890625,55,35.89225885,313.309606
2017-09-02 19:00:00,2632.173102,16.62890625,55,36.27638119,320.7535505
2017-09-02 20:00:00,2704.342367,16.62890625,58.1875,35.41597943,321.6087969
2017-09-02 21:00:00,2745.381226,16.62890625,60,35.07447453,323.2780814
2017-09-02 22:00:00,618.4533422,3.894263509,13.17708333,5.039074751,58.1971836
2017-09-02 23:00:00,214.0626152,0.074456241,0,0,0.373458415
2017-09-03 00:00:00,214.0105591,0.051795673,0,0,0.373458415
2017-09-03 01:00:00,213.8477444,0.029135105,0,0,0.373458415
2017-09-03 02:00:00,783.5469055,3.927668234,11.39583333,3.815824389,36.20247517
2017-09-03 03:00:00,2541.280273,16.63359451,52.65666666,27.15860004,260.5815214
2017-09-03 04:00:00,2738.423706,16.63359451,58,35.28248714,319.1035653
2017-09-03 05:00:00,2735.20933,16.63359451,58,35.85677725,329.5099904
2017-09-03 06:00:00,2776.08431,16.63359451,58,34.31009194,319.7877785
2017-09-03 07:00:00,2687.584391,16.63359451,57.87250001,34.74082463,313.3280183
2017-09-03 08:00:00,2672.966573,16.63359451,55,35.67053994,312.0956245
2017-09-03 09:00:00,2612.871155,16.63359451,55,35.69102216,313.6738914
2017-09-03 10:00:00,1321.949985,7.81444543,27.08507043,16.14102397,151.8513627
2017-09-03 11:00:00,213.296034,0.113032595,0.329860926,0,0.416841716
2017-09-03 12:00:00,213.1933254,0.083371498,0.329860926,0,0.416841716
2017-09-03 13:00:00,213.2545607,0.053710402,0.329860926,0,0.416841716
2017-09-03 14:00:00,213.182731,0.024049304,0.329860926,0,0.416841716
2017-09-03 15:00:00,2420.520368,15.30716643,49.06543067,30.49939023,265.7353954
2017-09-03 16:00:00,2719.900757,16.63359451,55,35.9762044,328.6023605
2017-09-03 17:00:00,2698.228434,16.63359451,55,35.4813069,321.3471967
2017-09-03 18:00:00,2711.025838,16.63359451,55,34.96711504,318.0939528
2017-09-03 19:00:00,2645.659159,16.63359451,55,35.99520597,318.129642
2017-09-03 20:00:00,2368.337016,15.30056045,54.15208333,32.54295069,294.9179891
2017-09-03 21:00:00,213.1476034,0.118875785,0,0,1.552134881
2017-09-03 22:00:00,213.2110624,0.076863335,0,0,0.375766307
2017-09-03 23:00:00,213.4911126,0.034850884,0,0,0.375766307
2017-09-04 00:00:00,1238.8848,8.977661932,21.66820916,8.954434039,80.39115272
2017-09-04 01:00:00,2749.828939,16.44785309,57.7182862,28.71142026,268.3121195
2017-09-04 02:00:00,2253.543994,16.44785309,48.83916666,21.83921853,205.7993708
2017-09-04 03:00:00,2677.533427,16.44785309,56.875,34.88062627,324.3984043
2017-09-04 04:00:00,2589.775533,16.44785309,56.28583333,36.68086363,310.8722471
2017-09-04 05:00:00,1891.942424,16.44785309,42.39583333,28.54331889,251.3905133
2017-09-04 06:00:00,2701.66453,16.44785309,55.52083333,28.0623448,255.1255039
2017-09-04 07:00:00,2715.398966,16.44785309,58.80249999,36.75764941,324.5813484
2017-09-04 08:00:00,2730.292765,16.44785309,55.375,40.88538644,327.799442
2017-09-04 09:00:00,1606.819607,11.55411803,45.25427171,32.51179706,142.0450739
2017-09-04 10:00:00,2744.495721,16.30371094,55,24.5013361,161.4414752
2017-09-04 11:00:00,2056.74115,16.30371094,39.22666667,17.49334135,136.3822922
2017-09-04 12:00:00,2588.467997,16.30371094,56.02250001,36.62993997,317.8241697
2017-09-04 13:00:00,2694.143494,16.30371094,57,34.4633179,311.642164
2017-09-04 14:00:00,2680.473287,16.30371094,57,34.73213366,312.3964226
2017-09-04 15:00:00,2618.160665,16.30371094,57,35.627561,313.2051039
2017-09-04 16:00:00,2604.549032,16.30371094,57,36.31948152,317.8419234
2017-09-04 17:00:00,2633.896932,16.30502333,57,35.54405048,314.3578023
2017-09-04 18:00:00,2665.799845,16.70451722,57,35.50983218,318.0105316
2017-09-04 19:00:00,2751.892049,16.80644608,57,34.7304564,314.6779621
2017-09-04 20:00:00,440.7656759,2.765705563,13.78906574,3.490288512,37.29238506
2017-09-04 21:00:00,212.6190084,0.097119636,0.308669428,0,0.414052278
2017-09-04 22:00:00,212.9500732,0.252858443,0.121714591,0,1.635117207
2017-09-04 23:00:00,2680.746155,16.64648438,55.34878092,31.15313481,263.2377619
2017-09-05 00:00:00,1767.915802,16.64648438,36.85791667,21.07927376,199.4457331
2017-09-05 01:00:00,2740.77714,16.64648438,57,33.77385056,310.6251676
2017-09-05 02:00:00,2686.575033,16.64648438,57,34.90545714,313.4492822
2017-09-05 03:00:00,2718.893046,17.08320228,57,34.35899468,315.2254419
2017-09-05 04:00:00,2760.420715,17.24472809,57,32.94247547,309.0052314
2017-09-05 05:00:00,2322.838399,17.24472809,51.25666666,25.79763578,232.7816055
2017-09-05 06:00:00,2618.641113,17.24472809,57.53958333,36.20026673,318.37967
2017-09-05 07:00:00,2708.818766,17.24472809,58,35.89910394,326.9429184
2017-09-05 08:00:00,2780.432312,17.24472809,58,33.88584525,317.8573599
2017-09-05 09:00:00,2686.388814,17.24472809,57.24583333,34.82288844,315.8341643
2017-09-05 10:00:00,2696.518642,17.24472809,57,34.2947252,311.943684
2017-09-05 11:00:00,2602.061178,17.2496523,56.71499999,35.88567338,314.5480681
2017-09-05 12:00:00,2556.444641,17.26750214,55.50583334,36.48973246,314.2837692
2017-09-05 13:00:00,2541.587158,17.28603226,55.1625,37.20543439,311.7177796
2017-09-05 14:00:00,2490.625692,17.30456239,55.09166667,38.81417791,325.8588384
2017-09-05 15:00:00,2657.363525,17.32309252,57,35.43185256,317.8555105
2017-09-05 16:00:00,2548.739197,17.34162266,57,36.80826929,317.0786594
2017-09-05 17:00:00,2652.879015,17.36015278,57,35.54271909,316.4487801
2017-09-05 18:00:00,2704.057739,17.37868291,57,34.65733842,313.9714794
2017-09-05 19:00:00,2819.93396,17.39228884,57,33.28443909,315.2692202
2017-09-05 20:00:00,2718.368245,17.39296913,57,34.96258067,319.3824963
2017-09-05 21:00:00,2752.178833,17.39296913,57,34.9239445,322.7947636
2017-09-05 22:00:00,2766.512105,17.39296913,57.79624999,33.76127434,313.4914981
2017-09-05 23:00:00,1210.268365,8.236772338,27.575,13.06027818,131.7773234
2017-09-06 00:00:00,213.8505867,0.000570338,0,0,0.368205279
2017-09-06 01:00:00,1177.795166,7.226070749,17.57794589,7.199108475,58.96211029
2017-09-06 02:00:00,2694.815287,17.27578163,55.50458333,22.5569774,198.9643535
2017-09-06 03:00:00,2658.317403,17.27578163,56.6125,36.36192012,324.4426915
2017-09-06 04:00:00,2643.870923,17.27578163,56.05375001,35.48274996,314.8020771
2017-09-06 05:00:00,2804.062887,17.27578163,57.75125,33.23088528,312.3121942
2017-09-06 06:00:00,2676.696309,17.27578163,55.83625,35.11079981,312.3673448
2017-09-06 07:00:00,2603.623407,17.27578163,55,36.00944808,314.7262508
2017-09-06 08:00:00,2499.963826,17.27578163,54.70041666,38.17532608,320.4451372
2017-09-06 09:00:00,2449.776449,17.27578163,54.26020832,39.08847448,320.2555892
2017-09-06 10:00:00,2513.760457,17.27578163,54.71666667,38.20528248,320.7660767
2017-09-06 11:00:00,2498.736267,17.27578163,52.74958332,39.27311088,315.3887435
2017-09-06 12:00:00,2296.958374,16.85897807,51.71145833,36.28833626,304.5443429
2017-09-06 13:00:00,213.5879279,0.052397132,0,0,1.43654787
2017-09-06 14:00:00,214.0309198,0.02685659,0,0,0.40812245
2017-09-06 15:00:00,1187.566589,7.553269604,20.54583333,12.24995061,97.71982936
2017-09-06 16:00:00,2684.764933,17.04574524,56.675,35.71651927,322.2859923
2017-09-06 17:00:00,2752.351074,17.10894561,57,33.92595638,313.6257744
2017-09-06 18:00:00,2743.836202,17.17214599,57,34.4226613,316.870123
2017-09-06 19:00:00,2656.527568,17.23534635,57,35.69062729,318.1196669
2017-09-06 20:00:00,2746.237427,17.29854672,57,34.2071766,315.7528584
2017-09-06 21:00:00,2684.57396,17.36174707,57,35.07426751,315.655902
2017-09-06 22:00:00,2672.561666,17.42494743,57,35.68707305,315.331795
2017-09-06 23:00:00,2644.509277,17.48098049,57,36.39831569,322.6317698
2017-09-07 00:00:00,2516.766479,17.48964882,57,38.0434376,320.0445706
2017-09-07 01:00:00,2013.192939,14.66549147,47.48916667,28.35804528,250.046606
2017-09-07 02:00:00,213.6373224,0.079489929,0,0,0.501943753
2017-09-07 03:00:00,1250.871596,9.856117021,23.59624999,9.879213104,94.7976178
2017-09-07 04:00:00,2700.445028,17.03027344,58,34.77972188,311.9538338
2017-09-07 05:00:00,2692.35494,17.03027344,57.21666667,35.89293869,324.2733078
2017-09-07 06:00:00,2707.171773,17.03027344,58,34.85236081,316.4262804
2017-09-07 07:00:00,2698.243713,17.03027344,57.83708332,34.53572628,313.0621607
2017-09-07 08:00:00,2552.746073,17.03027344,55,37.36759013,320.1308123
2017-09-07 09:00:00,2644.735555,17.03027344,55.40833333,36.08925516,320.7329388
2017-09-07 10:00:00,2626.403097,17.03027344,57,35.76258938,315.6571957
2017-09-07 11:00:00,2605.534546,17.03027344,55.14833333,36.47174274,319.1313749
2017-09-07 12:00:00,2592.567932,17.03027344,55,36.56844608,318.1681512
2017-09-07 13:00:00,977.0856791,6.046020765,19.02083333,10.75360496,104.3934568
2017-09-07 14:00:00,213.9559172,1.941693701,0,0,0.052736444
2017-09-07 15:00:00,214.2015008,0.002673762,0,0,0.018000153
2017-09-07 16:00:00,2450.297567,16.55713826,48.025,18.57354086,160.5538661
2017-09-07 17:00:00,2539.757908,17.29394531,52.35541666,19.71897494,196.4201072
2017-09-07 18:00:00,2323.98055,17.29394531,47.11666665,21.51148762,220.2495255
2017-09-07 19:00:00,2763.783895,17.29394531,58.15833333,31.93922319,311.905451
2017-09-07 20:00:00,2772.529663,17.29394531,58,33.38945088,310.4887025
2017-09-07 21:00:00,2617.349019,17.29394531,56.36458333,35.15202403,309.9400448
2017-09-07 22:00:00,2635.758301,17.29394531,58,34.94598172,314.2743002
2017-09-07 23:00:00,2156.138804,17.29394531,46.04375,23.16949819,201.9441197
2017-09-08 00:00:00,1952.517566,17.29394531,41.15666666,20.89291344,194.1679409
2017-09-08 01:00:00,2622.442851,17.29394531,55.67562501,34.89441582,312.8897423
2017-09-08 02:00:00,2690.417826,17.29394531,56.09750001,35.29125813,317.162487
2017-09-08 03:00:00,2446.187805,17.29394531,51.65166667,39.67791745,299.3361248
2017-09-08 04:00:00,2248.992879,17.29394531,50.74895833,43.99711952,332.912458
2017-09-08 05:00:00,2158.039795,17.29394531,49.73625,42.81055648,313.232642
2017-09-08 06:00:00,1990.22054,17.29394531,46,47.76663915,325.2664888
2017-09-08 07:00:00,2032.575256,17.29394531,46.34083333,46.88007374,322.6442334
2017-09-08 08:00:00,2575.140157,17.29394531,56.84750001,36.61478488,322.4696189
2017-09-08 09:00:00,2557.427429,17.29394531,57,35.60286686,310.9542555
2017-09-08 10:00:00,1027.081333,7.743233159,21.32749999,21.21685905,117.8238349
2017-09-08 11:00:00,213.853059,0,0,0.407317907,0.324196961
2017-09-08 12:00:00,214.2435777,0,0,0.407317907,0.277165506
2017-09-08 13:00:00,213.1574978,0,0,0.407317907,0.230134051
2017-09-08 14:00:00,214.1490208,0.264158404,0,0.407317907,0.183102597
2017-09-08 15:00:00,213.9557985,0.465111559,0,0.407317907,0.136071143
2017-09-08 16:00:00,213.8662815,0.001717095,0,0.407317907,0.089039688
2017-09-08 17:00:00,214.1689283,0.003576486,0,0.407317907,0.042008234
2017-09-08 18:00:00,1478.263645,10.05492447,25.65249999,11.03890592,73.45193334
2017-09-08 19:00:00,2205.561205,17.25292969,47.77,22.06631388,191.389768
2017-09-08 20:00:00,2459.131917,17.25292969,54.87083333,40.3560967,338.6405838
2017-09-08 21:00:00,2301.092448,17.25292969,51.99583333,43.50738203,341.8079386
2017-09-08 22:00:00,2517.221497,17.25292969,50.3375,45.30616296,345.0474904
2017-09-08 23:00:00,2708.572144,17.25292969,59.36875,38.05309683,352.0413228
2017-09-09 00:00:00,2791.194519,17.25292969,56.99166667,35.95013757,343.092802
2017-09-09 01:00:00,2724.097107,17.25292969,56.4,36.68795874,341.167001
2017-09-09 02:00:00,2752.377203,17.25292969,58.375,37.36070755,351.3338645
2017-09-09 03:00:00,2651.564014,17.25292969,54.13791666,40.34901046,329.9983146
2017-09-09 04:00:00,2615.725484,17.25292969,56.14125001,39.10926453,349.5449375
2017-09-09 05:00:00,2581.138387,17.25292969,55.85416667,39.47074169,347.7891715
2017-09-09 06:00:00,2728.54834,17.25292969,58.125,36.67447638,342.0874936
2017-09-09 07:00:00,2732.050273,17.25292969,58.09833333,36.67982527,342.6981012
2017-09-09 08:00:00,2692.197083,17.25292969,58,36.15084573,332.6632585
2017-09-09 09:00:00,2543.062785,17.25292969,58,39.39182497,342.3849501
2017-09-09 10:00:00,2673.008911,17.25292969,58,38.45217942,342.2138448
2017-09-09 11:00:00,2686.301249,17.25292969,58,38.00544312,349.7058331
2017-09-09 12:00:00,2528.516357,17.25292969,58,38.459084,332.2991064
2017-09-09 13:00:00,2682.229553,17.25292969,58,39.09252763,340.1974877
2017-09-09 14:00:00,2292.849264,17.25292969,56.41625001,28.35564469,210.3892327
2017-09-09 15:00:00,2447.929077,17.25292969,55.70166667,26.15447083,206.2761846
2017-09-09 16:00:00,2302.907111,17.25292969,51.41499999,28.44502997,263.8593127
2017-09-09 17:00:00,2538.706095,17.25292969,58,40.04052495,346.972198
2017-09-09 18:00:00,2677.278503,17.25292969,58,36.86788762,337.6247306
2017-09-09 19:00:00,2677.027419,17.25292969,58,37.41294985,342.3445949
2017-09-09 20:00:00,2636.201274,17.25292969,58,38.16332453,343.6733957
2017-09-09 21:00:00,2596.88857,17.25292969,58,37.87271159,336.1634336
2017-09-09 22:00:00,2597.332845,17.25292969,58,39.13969611,346.5746459
2017-09-09 23:00:00,2663.556478,17.25292969,58,37.52110423,337.6484803
2017-09-10 00:00:00,2659.500264,17.25292969,58,37.52064505,340.8536343
2017-09-10 01:00:00,2631.207336,17.25292969,58,37.46954753,336.6761939
2017-09-10 02:00:00,2610.702067,17.25292969,58,38.61690241,343.6084057
2017-09-10 03:00:00,2714.134176,17.25292969,58,36.80045482,341.4462507
2017-09-10 04:00:00,2673.439189,17.25292969,58,36.87169495,336.5557652
2017-09-10 05:00:00,2640.135553,17.25292969,58,35.58392004,321.1505404
2017-09-10 06:00:00,2544.571025,17.25292969,56.80375001,35.56787628,309.1691507
2017-09-10 07:00:00,380.8399827,2.386516284,7.745833333,2.735162973,32.51760806
2017-09-10 08:00:00,214.379173,0.027648446,0,0,0.413951725
2017-09-10 09:00:00,1102.626417,6.861724557,19.9375,7.19331274,61.03863766
2017-09-10 10:00:00,2677.783976,17.09803414,55.88083334,25.62503804,221.5682984
2017-09-10 11:00:00,2413.460286,15.57476001,53.45183342,25.75724607,249.3018311
2017-09-10 12:00:00,2108.729058,13.9694631,51.05147371,24.0704673,226.8252331
2017-09-10 13:00:00,2450.830627,16.97583481,58,37.17493087,322.1377422
2017-09-10 14:00:00,2458.203349,16.97045411,58,36.16455949,314.2602159
2017-09-10 15:00:00,2460.80426,16.97201683,58,34.91655695,303.0709941
2017-09-10 16:00:00,2609.147868,16.97384795,58,34.62585396,313.4506878
2017-09-10 17:00:00,2543.731852,16.97627033,58,35.98465126,318.1840869
2017-09-10 18:00:00,2535.733765,16.97330719,58,35.8779871,316.1460758
2017-09-10 19:00:00,2553.393534,16.9625318,58,35.12887686,311.4614277
2017-09-10 20:00:00,2460.922445,16.97202823,58,36.93714182,315.6156907
2017-09-10 21:00:00,2573.263204,16.9703519,58,35.73373731,319.3873043
2017-09-10 22:00:00,2559.00297,16.96399682,58,35.75556842,318.1622524
2017-09-10 23:00:00,2671.152242,16.96354013,58,35.3387969,328.2047985
2017-09-11 00:00:00,2589.382935,16.6888564,55.95333333,32.79184529,311.8335566
2017-09-11 01:00:00,214.0533665,0.09800777,0,0,2.4049736
2017-09-11 02:00:00,214.6883204,0.046571661,0,0,0.413137943
2017-09-11 03:00:00,1711.98339,10.77774341,31.19958334,13.11496343,125.3577862
2017-09-11 04:00:00,2565.068075,16.97107573,56.33333333,34.76241903,311.3947971
2017-09-11 05:00:00,2721.971558,16.9663614,57.12375,34.00460169,322.0296487
2017-09-11 06:00:00,2772.477214,16.96119465,58,33.72761883,325.1964664
2017-09-11 07:00:00,2759.357503,16.96423636,58,32.54916614,313.110078
2017-09-11 08:00:00,2525.752421,16.96694488,55.1625,36.32665132,318.8700677
2017-09-11 09:00:00,2476.58783,16.98223046,55,36.33555498,311.1245136
2017-09-11 10:00:00,2444.59904,16.99248779,55,37.78599975,313.3018745
2017-09-11 11:00:00,2261.613871,17.03160744,53.975,40.92094805,309.0582114
2017-09-11 12:00:00,2554.573201,16.99551362,56.05249999,36.18910948,320.7342672
2017-09-11 13:00:00,2575.890889,16.97192325,58.61625001,35.65930519,318.8874474
2017-09-11 14:00:00,2403.533488,16.97224634,55,37.21631184,310.740988
2017-09-11 15:00:00,2652.601115,16.98409942,55,38.9335386,318.9316374
2017-09-11 16:00:00,2135.043477,16.93847688,49.89583333,28.87900083,226.4775906
2017-09-11 17:00:00,2524.851624,16.94417174,52.94624999,20.15384494,194.2284794
2017-09-11 18:00:00,2716.574239,16.93794614,56.79624999,26.37141905,248.8899839
2017-09-11 19:00:00,2777.023438,16.93268653,56.81375001,28.13546499,270.5647118
2017-09-11 20:00:00,2754.003601,16.9267797,57,30.72290592,294.1079896
2017-09-11 21:00:00,2673.861715,16.92718722,57.96541667,35.84695856,332.6119445
2017-09-11 22:00:00,2073.189351,16.89684447,43.82875,21.38265013,198.9781079
2017-09-11 23:00:00,2516.518209,16.87859825,55,31.90897355,269.4746803
2017-09-12 00:00:00,2517.112061,16.88460699,55,37.16821706,311.5226234
2017-09-12 01:00:00,2091.583761,16.88535725,46.68875,33.38998278,261.275522
2017-09-12 02:00:00,2008.675185,16.9297359,40.45125,16.59574924,147.4805017
2017-09-12 03:00:00,2709.793966,16.92616069,53.20416667,27.70751183,261.6961113
2017-09-12 04:00:00,2509.372884,16.92479421,55.98333333,36.94004617,321.6836438
2017-09-12 05:00:00,2652.697815,16.9264166,57,34.77065049,320.34602
2017-09-12 06:00:00,2586.752848,16.92816216,55.26041668,37.05439061,306.5510067
2017-09-12 07:00:00,2497.932231,16.93379413,55.65541666,36.81382465,319.2442145
2017-09-12 08:00:00,2670.006531,16.92191587,55.66416667,34.62981517,318.8519192
2017-09-12 09:00:00,2534.450562,16.91368529,55.43541667,37.50911742,327.5710302
2017-09-12 10:00:00,2533.875,16.91700686,55.9625,36.13714354,297.4676264
2017-09-12 11:00:00,2441.894002,16.92837311,54.3375,38.77896531,325.0837241
2017-09-12 12:00:00,2685.36259,16.93044697,57.11541667,35.47473953,328.361676
2017-09-12 13:00:00,2519.009928,16.92771505,58,35.22848024,306.3597024
2017-09-12 14:00:00,2601.437215,16.92798273,58,36.75452672,319.3007666
2017-09-12 15:00:00,2365.798096,16.92530938,55.36875,38.40567251,293.8658699
2017-09-12 16:00:00,2469.762451,16.93488526,55.91000001,36.60598632,311.2264182
2017-09-12 17:00:00,2569.869446,16.92912355,58,33.98910568,302.2756995
2017-09-12 18:00:00,2439.576314,16.92567747,56.56000001,38.25569055,319.7026485
2017-09-12 19:00:00,2566.566325,16.92814306,55.34583333,35.95924452,318.2736259
2017-09-12 20:00:00,2674.165324,16.93192944,57.8375,35.19544253,324.0965004
2017-09-12 21:00:00,2631.415009,16.9286157,57.48958333,35.05919691,318.0158358
